Date	Nasdaq		AA	AAPL	AET	ALTR	AMAT	AMD	AMGN	AOC	APA	APD	ASH	AT	AVY	AXP	AYE	BA	BAC	BAX	BBY	BC	BF-B	BLL	BMY	BNI	C	CAH	CAT	CCE	CCL	CEG	CFC	CLX	CMI	COP	COST	CSX	CVX	DD	DELL	DIS	DOV	DUK	ED	EDS	EIX	EK	EOG	EXC	F	FPL	FRX	GE	GM	GPS	GT	HD	HLT	HON	HPC	HPQ	HRB	HSY	HUM	IBM	INTC	IPG	JNJ	JPM	JWN	K	KBH	KMI	KO	KR	LEG	LEN	LLY	LM	LMT	LOW	LUV	MAS
2/16/2001	-0.022255713		-0.03872271	-0.0542888	-0.0118472	-0.1048187	-0.02461021	-0.05969577	-0.01130429	-0.01010429	0.005500996	-0.01592753	-0.00538311	-0.00563533	-0.02458702	0.007696292	0.02090996	-0.002578745	0.01002515	0.008954902	-0.03415244	0.000545405	0.003332226	-0.01323175	-0.004879611	-0.008752791	-0.001183852	-0.001968356	-0.009908816	0.04998591	0.01822922	0.000831832	0.02042782	-0.000309837	-0.02563083	0.003747662	-0.002889479	0.009622067	0.01336576	-0.01733339	-0.0618754	-0.01253728	-0.01258552	0.02636067	0.009543879	-0.006847538	0.0537391	-0.02247902	0.01614385	0.001896454	-0.01452171	0.02097697	0.002148229	-0.02067003	-0.02050983	0.000713267	-0.009772757	-0.03663236	-0.008976721	-0.006186077	-0.02540715	-0.0927317	0.01916347	0.01793612	-0.02005266	-0.01536324	-0.04062542	-0.009888832	0.003546522	0.01714048	0.01613806	0.01823759	-0.02622649	0.0150627	0.01672633	-0.00703791	-0.00721624	-0.01851905	-0.03035698	-0.009695977	0.01542914	-0.007189104	-0.02477659	-0.03343478
2/20/2001	-0.01960079		0.005808342	-0.03753792	-0.02412398	-0.06798734	-0.04889574	-0.09058643	-0.04023737	-0.06388286	0.01978726	0.02379716	0.001438332	0.01310004	0.004104121	-0.02667515	0.01040833	0.03051454	-0.04540438	0.02788075	0.02741462	0.01676168	0.007952328	-0.02384768	-0.003622034	-0.006246576	-0.05327783	-0.001364981	-0.04392779	-0.004311384	0.01589213	0.003044142	-0.01761752	0.001857586	-0.01043915	0.000415541	0.03320201	0.02898754	-0.000565131	-0.01277157	-0.06595797	-0.02726065	-0.003509249	0.02303879	0.003792193	0.02178356	0.00840341	-0.02072903	-0.004011594	0.01130381	0.003981425	0.02249947	0.02333086	0.01456277	-0.01053802	-0.004645354	0.0101955	0.02489148	-0.01544783	0.0205511	-0.006453949	-0.08270875	-0.008024115	0.009712182	-0.01055817	-0.03088618	-0.08958337	0.006932437	0.01568935	-0.04012425	0.02633117	-0.009946028	-0.0305313	-0.01091332	-0.01498299	0.01279687	-0.01628792	-0.03164821	0.00923541	-0.02723496	0.03336103	0.03125254	-0.01137781	-0.01156664
2/21/2001	-0.00935599		-0.02541681	0.0312021	-0.00668154	-0.002321982	0.01496507	0.01887263	0.03135594	-0.0187815	-0.008487705	-0.03417189	0.003944778	-0.01310004	-0.009312466	-0.04482167	0.01575195	-0.02701642	-0.02805159	0.02760649	-0.05560204	-0.01295215	-0.02540244	-0.01160963	-0.004063742	-0.00851384	-0.05839385	-0.005936542	-0.02047098	0.04229954	-0.02307534	-0.006931956	-0.007511772	-0.001857586	-0.000617475	-0.008762835	-0.0494902	0.001991371	-0.006806606	-0.005154651	-0.06478097	0.01153337	-0.01196968	0.006861996	0.001890717	-0.003799659	0.02642598	-0.02261439	-0.02532926	0.005976858	-0.000883392	0.01433855	0.004184107	-0.008119124	-0.02066035	-0.0586343	-0.01834131	-0.07375577	-0.02128725	-0.01104984	-0.03663413	-0.01623119	-0.01829319	-0.01215504	-0.005321183	-0.03646563	-0.02207595	0.0127484	0.00902053	-0.05346369	-0.07779299	-0.009168368	-0.02926324	0.01214132	-0.06269518	-0.0177948	-0.0211739	-0.01294516	0.001090088	-0.03519968	-0.0169843	-0.0702424	-0.01453295	-0.02199015
2/22/2001	-0.004614404		0.02959084	-0.004246291	0.02319265	0.009639558	0.003924138	-0.09097178	-0.007961373	0.008580797	-0.01561922	-0.005519259	-0.007544494	0.0168116	-0.02422492	0.0120056	0.008794735	0.01767056	0.01014695	-0.01309745	0.002973538	0.003795071	-0.02294228	-0.002125399	-0.01207432	0.01145827	0.006337492	-0.007509038	-0.006730255	0.005049357	-0.03457652	0.0083126	-0.01328293	-0.02066448	-0.01368181	-0.001677853	-0.002699719	0.003310165	0.00199005	0.01989833	0.06204998	-0.01632134	-0.01767026	-0.003161225	0.007527322	-0.01992376	0.105116	0.02994663	-0.0133735	0.01808501	-0.006205694	-0.00578817	-0.01775284	-0.004208448	-0.006307577	-0.002662105	-0.02000067	-0.02362935	-0.0303917	-0.00950126	0.02505658	-0.008032172	-0.004111003	-0.0147838	-0.001525553	0.0128519	-0.02468403	-0.003660773	-0.003922026	0.02005874	-0.02964869	-0.002195391	-0.06518213	0.01582825	-0.03565814	0.01368464	-0.02399881	-0.03042563	0.006515692	-0.00788772	0.02421708	-0.00375799	-0.01833979	-0.002070394
2/23/2001	0.0033819		-0.01875864	0	-0.03329941	0.009547523	0.02365193	0.05105517	0.005409266	-0.01758363	-0.01786825	-0.03497689	-0.006149413	0.003697838	-0.003796766	0.008910549	-0.01721057	0.005402498	0.01842642	-0.01228215	-0.000594001	0.01236907	-0.01149638	-0.01933465	0.003032274	-0.000735294	-0.008193517	0.01813936	-0.0147395	-0.05360945	-0.03581501	-0.0119363	-0.01152751	-0.004756629	-0.006596537	-0.006739705	-0.01211537	0.01898584	-0.01921206	-0.02941809	0.05799368	-0.02288588	-0.02111268	-0.02457389	-0.02007263	-0.01279108	-0.01701854	0.02661649	-0.01167419	-0.02631243	0.03021907	-0.0062112	0.006354992	-0.0197927	0.01681555	0.003800841	0.003944778	0.00026564	-0.003864739	-0.02537901	-0.04312936	0.007668469	0.002057614	-0.002840911	-0.04688359	-0.04602722	-0.002114166	-0.009581206	-0.01069032	-0.02620931	0	0.000439464	-0.003969835	-0.02198338	-0.01897017	-0.0229129	-0.02398196	-0.007414931	0.02277864	-0.01532108	-0.0212681	0.008249016	-0.02604314	-0.02253174
2/26/2001	0.008739371		0.03685724	0.0365576	0.03001893	-0.03362636	-0.002553193	0.03249785	0.04075385	0.01484578	0.01075922	0.03846628	0.006149413	0.01413636	0.03452789	0.006697949	0.01271011	0.01850587	0.03687054	0.01081623	0.09730678	0.01748389	0.000700525	0.02039792	0.02646335	0.01170032	0.04260385	-0.02446605	0.03754994	0.03698857	0.03296803	0.009173101	0.008658063	0.005705245	0.05009497	-0.000422744	0.03567444	0.006464147	0.001157408	0.05744823	-0.0191061	0.03549037	0.01720533	0.005931535	-0.00537017	-0.004300311	0.00074599	0.03362792	0.01538133	0.005243458	0.008591118	0.001167542	0.03875651	0.03822754	0.04691588	0.04415483	0.0343972	0.08937688	-0.01168465	0.03511664	0.04676177	0	0.01732086	0.01727524	0.02761517	0.01248255	-0.01456768	-0.06448915	0.002566796	0.03142173	0.01834914	0.007441488	0.04814594	-0.00577917	0.00909885	0.008392831	0.04218029	0.05014243	0.01871732	0.02634655	0.02730347	0.07618625	0.01049878	0.05063065
2/27/2001	-0.019366216		0.007211193	-0.006172859	0.01521768	-0.08486959	-0.06059799	-0.03794251	0.007738821	0.03733408	-0.001983734	0.01269126	0	-0.000259977	-0.008030428	0.005326244	-0.005427422	0.01487472	0.00900907	0.007308193	-0.01411533	0.01769958	-0.000700525	0.02932147	-0.02451887	-0.004371592	-0.009968134	-0.004032889	0.02068664	-0.000931532	0.05781156	0.00716849	0.007633625	0.007556711	-0.009941338	0	0.002636943	0.00706263	0.01350013	-0.00658981	-0.02485703	-0.02086616	-0.009553318	-0.008639363	0.01223257	0.02026376	0.0155386	0.00790518	0.002310003	0.005959049	-0.006006024	0.02913199	0.00866807	0.000486974	-0.01724594	-0.01462549	0.009674103	0.01924524	0.000978953	-0.01093167	-0.002177859	-0.04768128	0.01702595	-0.000349589	0.03065374	-0.02614926	-0.01732895	0.02675832	0.002095217	-0.01995341	-0.009132484	-0.02383167	-0.004559278	0	-0.00909885	0.02801996	-0.01288074	-0.01230187	0.007831588	-0.0218536	0.000572902	-0.02381065	-0.005235614	0.01450388
2/28/2001	-0.011155705		-0.01384105	-0.06062462	-0.001079331	-0.0107551	-0.06306081	-0.02208001	-0.02575485	-0.01866099	-0.03105714	0.03076297	-0.005061471	-0.01493152	-0.00941441	-0.03486368	-0.006141268	-0.02372903	-0.003493889	0.01158314	-0.03392041	-0.01193889	-0.00950544	0.009245058	0.02135464	-0.007696575	-0.01266658	0.0349734	-0.02123684	0.006965433	0.01800049	-0.004405293	-0.02113431	-0.005662173	-0.01740768	-0.03135322	-0.02939602	-0.00706263	-0.000570776	-0.01219527	-0.01722617	0.006546104	-0.01536303	-0.009261848	0.02105341	0.01796194	-0.002205073	-0.01934604	-0.01769134	-0.00111462	-0.02218929	-0.01599425	0	-0.03190576	-0.02371459	-0.04443502	0	-0.04807562	0.01263993	-0.02983124	0.02298952	0.008736998	0.08103526	0.002793298	0.01869213	-0.02653504	-0.01541315	-0.0634966	0.01431565	-0.01981854	-0.02908873	0.008450128	-0.004580161	-0.01082217	0.01961058	-0.02676709	-0.006503127	0.008433394	0.01866488	-0.02825322	-0.01413145	-0.02875827	-0.03146087	0.006434073
3/1/2001	0.006319381		0.02006966	0.02810996	-0.003245	0.09286933	0.0702778	-0.02591429	-0.01453758	0.01303277	0.009784016	-0.01455793	0.000724638	0.002109149	-0.001761339	-0.02028129	-0.002284149	-0.04195658	-0.0273712	0.005503064	-0.05165059	0.009355578	0.007751977	-0.008213599	-0.001903353	-0.01445273	-0.01072326	-0.01375163	0.009857692	0.04035914	-0.03291096	-0.01109889	-0.03356682	-0.02620796	0.018013	0.003484324	-0.03512654	-0.00193486	0.01389108	0.001114827	-0.0170629	-0.01976829	-0.001434515	0.01467019	-0.007093552	0.01202557	-0.003685961	-0.004021992	0.000938967	0.002969564	0.01441388	0.004595948	-0.03394123	-0.01264559	0.01229423	-0.04368194	-0.02200681	-0.02378053	0.01913934	-0.01463138	0.02386078	0.005281038	0.01273903	0.01281847	0.01834914	0.05976203	0.01977362	-0.01624709	0.01794891	-0.01197293	-0.02874449	0.04883234	-0.02635812	-0.002933782	-0.006207876	0.005826067	-0.01554126	-0.01825344	-0.006086093	-0.01426463	-0.01698928	-0.01543581	-0.0324829	0.01323224
3/2/2001	-0.013277258		0.01418026	0.0252645	0.00970358	0.01951662	-0.001799371	0.03701524	0.01979711	0.04384531	0.02563216	0.005624312	0.003254387	0.005253493	0.01942232	0.0172514	-0.007344536	0.007576494	-0.005668657	0.007843177	0.0305009	0.00515997	-0.008813736	0.01331305	0.01429196	0.01261144	-0.0135012	-0.02122177	0.01568023	-0.02201841	-0.03191391	0.005287337	0.04226673	0.003555847	0.02303078	0.02702288	-0.04091776	-0.01103549	0.01841056	0.0223119	0.02571308	-0.01162599	0.03303985	-0.02126	-0.01967525	0.0281187	0.004421525	-0.0189862	0.03277469	0.01617682	-0.005217403	0	-0.000297663	-0.02970643	0.00584797	-0.09089516	0.04066794	0.001023542	0.01784923	-0.02786401	-0.02173237	0.01752795	0.01347124	-0.02192536	-0.008765578	-0.03600348	0.006505263	-0.0210416	0.000675296	-0.00659162	-0.009768087	-0.03040268	0.02482672	0.008359505	-0.0027954	-0.002492731	0.02204438	0.02405056	0.004350986	0.03189486	0.04194396	0.03708167	0	0.01113543
3/5/2001	0.005155877		0.0286639	0.05756258	0.002143624	0.04718747	0.05005435	0.0619766	0.005094675	-0.01022047	0.02614783	0.006429093	0.03127476	-0.009211804	0.006677462	-0.01053809	0.000230335	0.02956595	0.000516662	0.01992331	-0.002313477	0.008711303	-0.008534902	-0.007146534	-0.01238861	0.001105176	0.005316334	-0.007801569	0.03789927	-0.01510672	-0.02462212	-0.002222841	0.006714654	-0.0100536	0.03970961	0.00758857	-0.02614352	0.001304632	0.02132977	0.03585189	0.06067795	-0.0153547	0.001387925	0.008776798	0.004194477	-0.01995539	0.01965844	0.007366013	0.01397993	-0.005118841	0.00868061	-0.001912412	-0.01469512	0.01509266	0.0197264	0.02651753	0.01791579	-0.002817264	0.005571045	0.01908212	0.02173237	0.02878683	0.006225009	0.00771122	0.01239535	0.0252174	0.0353894	-0.006827907	-0.006773564	0.02072613	0	0.00563626	0.02646657	0.009940028	-0.04582299	-0.02570186	0.01055109	0.01403084	0.001735107	-0.01664258	0.003675955	0.000713521	0.02268424	0.005760938
3/6/2001	0.012290355		-0.002382372	0.05349891	-0.005367699	0.0690912	0.04603323	0.06769501	0.0120138	0.00416467	0.03705528	0.03342777	0.01044214	0.01104402	-0.000429461	-0.006994014	-0.000230335	0.003568246	0.02348245	-0.008155702	0.04251136	0.02070258	-0.01149438	0.0272882	-0.02243444	-0.01259742	0.007658825	0.01492565	0.004123717	-0.01066553	0.02073725	-0.01090767	0.000955566	-0.002937818	0.005667343	0.000839631	0.002999321	-0.004573677	0.000811359	-0.007121222	0.1109337	0.006456263	0.018687	0.008700436	0.006447965	0.002875266	0.003598421	0.002172143	0.01334539	-0.01626052	0.02559867	-0.004220225	-0.04101083	0.007461761	-0.007171917	0.02248239	0.01003823	-0.000769724	-0.001853569	0.01301971	0.00828734	0.05655958	0.002656044	-0.007007737	-0.01386378	0.01028929	0.03652907	0.02814709	-0.0173679	0.02531781	0.009768087	0.002159362	0.02868898	-0.003715942	-0.007921282	-0.02989176	0.00291121	0.01321189	-0.01910654	0.02758572	-0.02804992	0.03020953	0.01681624	-0.0139795
3/7/2001	0.003822848		0.0337127	-0.01216674	-0.01409237	-0.02156605	0	0.01404236	-0.03451475	0.01365317	0.03393867	0.01603884	0.01375538	-0.01130847	0.006849342	0.02768726	0.01167997	0.0312087	0.04874211	-0.04424972	-0.006123036	-0.01612126	-0.01162804	0.0352632	-0.02272825	0.01112359	0.03667766	0.00722691	0.05016097	0.008818809	-0.0121041	0.003929278	0.01422499	-0.000654022	0.05604323	0.01375308	0.05482639	0.003921574	0.01022064	0.03791677	-0.00959148	0.008544018	0.01432651	0.03301684	0.003396871	-0.01257664	0.01213867	0.02438165	0.0512491	-0.008606227	0.001262892	0.00076864	-0.02711922	0.01222945	0.02721739	0.04470706	0.01388636	0.05517436	-0.004649009	0.004962789	0.000687522	0.006428714	0.02272825	0.002808991	0.02539128	0.01450373	0.04458293	0.02141762	-0.02072975	0.04653198	0.01567241	-0.009100821	-0.009471838	0.03035165	0.01241971	0.0383916	0.005218916	0.02591138	-0.01543286	0.01240671	0.04373212	0.05585037	0.01229633	0.007255171
3/8/2001	-0.010913673		-0.007523184	-0.02093321	0.01085787	-0.02240094	0.01017303	0.03522869	-0.03764308	-0.002526051	0.02165125	0.01160045	-0.000683294	0.02093769	0.01187461	0.005175008	0.00793745	0.01013319	0.01809573	0.02583125	0.1118719	0.04275005	0.03023989	0.02846492	0.02143095	0.01245894	0.006068287	0.03062772	0.021298	0.02959469	-0.00827194	0.03846628	0.003759403	0.01267691	0.000534188	0.02493487	0.006166515	0.01167328	0.01724409	0.004069182	0.006915126	-0.004262884	-0.000536913	0.02073688	0.001506024	0.01578042	0.002834871	0.01367003	0.02977888	0.009723338	0.04282252	0.005746041	0.01157569	-0.002281659	0.03374589	-0.005631551	0.007849334	0.02305024	0.03119519	-0.00322301	0	-0.02147688	0.006031901	0.0121974	-0.007910865	-0.01004143	0.009572504	0.005148365	0.03173399	-0.000251225	0.008338345	0.009532135	0.02529951	0.01335346	0.01911594	0.04266541	0.04357125	-0.01719944	0.008191274	-0.02237945	-0.01145744	-0.005907467	-0.02801907	0.04430508
3/9/2001	-0.023863079		-0.05247105	-0.02729214	-0.002162163	-0.07231167	-0.0734853	-0.1096432	-0.02870444	0.000316106	-0.01628355	-0.005783402	-0.000341822	-0.00597482	0.009023249	-0.03877528	0.000451671	0.01155297	-0.0229127	0.002142603	0.012897	-0.01273279	-0.001774623	-0.01603052	0.02055747	-0.006943203	-0.03253777	-0.01391509	-0.02032	-0.000897666	-0.0149175	0.006983644	-0.01227009	-0.05238188	-0.01317046	-0.002425224	-0.0201818	-0.002582313	-0.001842833	-0.01896034	-0.1112482	-0.004638724	-0.02089345	-0.01187111	-0.000376294	-0.04422987	-0.0192932	-0.02618851	0.003254681	-0.008972023	-0.008093933	0.002670229	-0.009959922	-0.04596421	0.008541297	-0.01340122	0.0015625	-0.004520051	-0.01272744	-0.05198623	-0.03425711	-0.04583107	-0.02434903	0.002076125	-0.055673	-0.06986252	-0.1217604	-0.01032337	-0.01192675	-0.02596226	-0.003565066	0.003443826	-0.04601031	0.009654296	0.001979545	0	-0.000553863	-0.02636688	0.02055269	-0.04631989	-0.00112486	0.009174376	-0.07133754	-0.02285014
3/12/2001	-0.028277312		-0.02762006	-0.08342457	0	-0.02188442	-0.009632299	-0.02476772	-0.08306187	-0.0259339	-0.03449244	-0.0373348	-0.02949043	0.02011933	-0.006286693	-0.05604602	-0.01661962	-0.07122751	-0.01704448	-0.02895257	-0.0284948	-0.01489601	-0.01143278	-0.02502537	-0.01926017	-0.01291769	-0.04201628	-0.01839936	-0.04090346	-0.02270761	-0.09128603	-0.008872218	-0.04864772	-0.04028322	-0.02576191	-0.0212687	-0.03727801	-0.004535155	-0.007405482	-0.03500818	-0.05768713	-0.07730445	-0.03006071	-0.05386533	-0.001506592	-0.06244089	0.01005034	-0.01812085	-0.05940684	0.00374813	0.004864217	-0.00841627	-0.05202432	-0.101147	-0.03438016	-0.07643787	-0.07158908	-0.05690598	-0.04204262	-0.08484978	-0.01866529	-0.01234135	-0.04962678	0.008604424	-0.03970938	-0.03905521	-0.05910139	-0.05011545	-0.01839614	-0.07327522	-0.03513384	-0.01471888	-0.0505855	-0.03025709	-0.02762484	-0.008552282	-0.004998622	-0.03693326	-0.006414016	-0.04999305	0.01119206	-0.04673748	-0.02375409	-0.01952908
3/13/2001	0.020162535		0.02884368	0.04925039	-0.005425949	0.08080223	0.03331478	0.04515925	0.05936696	0.006143916	-0.02468338	-0.009348432	0.000703978	-0.02064057	-0.03464846	0.02972118	-0.01293918	-0.007099329	0.04981873	0.01795293	-0.02360294	-0.03409132	-0.01630176	0.02976696	-0.01611884	-0.03862654	0.02679689	0.01492792	0.02414604	-0.01667477	0.03201222	-0.003787883	0.02947168	-0.01643481	0.001109878	-0.02004242	0.002979821	-0.07201227	-0.0163258	-0.002682405	0.08178469	0.01837724	-0.01108123	-0.04367996	-0.009848564	-0.01111227	-0.03119586	-0.003554344	-0.01257878	-0.01507756	-0.01384387	-0.007713112	0.002378122	0.06681467	-0.009075106	-0.008865306	0.01951484	0.01503034	0.001906578	0.04427843	0.01009381	0.05610275	0.03633461	-0.006877606	0.03204651	0.02999573	0.05658747	0.009714362	-0.008259634	0.04104395	-0.01992594	0.02199787	0.00938974	-0.03036754	-0.02377255	-0.02904769	-0.03455456	0.01246326	-0.002489203	0.0221801	-0.01683541	0	-0.01026889	0.003840619
3/14/2001	-0.0093009		-0.04119147	0.0440071	0.01726041	-0.01616494	0.006785437	0.006705809	-0.000922651	-0.0274527	-0.01641572	-0.0184003	-0.02026016	-0.01655972	-0.02200309	-0.07869057	-0.02567565	-0.04292504	-0.04736595	-0.01526377	-0.02523793	-0.01775504	-0.01545853	-0.01621399	-0.03531093	-0.03376842	-0.07463693	-0.01247544	-0.02822768	-0.02794404	-0.06176783	-0.01915767	-0.05063116	0.04782909	-0.03069367	-0.008045777	-0.04170147	-0.0456896	-0.01194368	-0.03693485	0.01780217	-0.03356149	-0.02810557	-0.02727178	-0.02271512	-0.02609511	-0.06390006	-0.04366773	-0.02968103	-0.02772607	-0.03930272	-0.008553707	-0.03101558	-0.03128747	-0.02580941	-0.006700941	-0.0275132	-0.02543257	-0.02214823	-0.03831674	-0.003593249	-0.02093587	-0.006264003	-0.003456623	-0.01472324	-0.03552733	-0.01048266	-0.007993191	-0.009763145	-0.0800871	-0.01011387	-0.01894975	-0.04296604	-0.03153367	-0.02222054	-0.04169957	-0.03998181	-0.02241359	-0.0176001	-0.04668583	-0.01856401	-0.01515181	0.006656606	-0.01935232
3/15/2001	-0.006966087		0.006034638	-0.03687513	-0.005361943	-0.06701071	-0.04406761	-0.01600034	0.001844452	0.01054723	-0.01317338	-0.005077585	-0.0269303	0.003967734	0.009741056	0.03392246	0.01185972	-0.03374375	0.009751418	-0.004894772	0.005840208	0.004730626	0.004441162	0.007662873	-0.004331478	-0.001198801	0.03278982	-0.04365183	0.00509945	0.01761531	0.0492432	0.02537307	0.02414604	-0.01801851	0.003995439	0.0063573	0.03054945	0.01809677	-0.009327914	-0.01629707	-0.007413543	0.03318206	0.000587544	0.02153124	0.01698883	0.03044171	-0.02707172	0.02654024	-0.01677663	0.02010118	-0.002989539	0.01087389	0.01148438	0.00113443	-0.007221986	0.01512484	-0.02092752	0.03705055	0.03445317	-0.003402328	-0.01742964	-0.008143079	0	0.01033423	0.01241288	0.006303587	-0.01944659	0.004575358	0.001195743	0.03403618	0.03495986	0.01595893	0.04452246	-0.0008604	-0.000473149	-0.01995189	0.0248828	0.02241359	-0.01563942	0.05914274	-0.003754517	0.03276744	0.04942182	-0.01525996
3/16/2001	-0.011289785		-0.0220915	-0.004069182	-0.006472515	-0.085105	-0.04148476	-0.006814336	-0.04298701	-0.01386618	-0.01572359	-0.003683245	-0.03147506	-0.0243165	-0.002647255	-0.04147917	0.007283011	-0.04271399	-0.01663443	-0.001718846	-0.06619862	-0.01905828	-0.001848088	-0.01344881	-0.04318561	-0.03457737	-0.01948837	-0.06781699	-0.009197817	-0.01282373	-0.01348157	-0.005944357	-0.009990093	-0.004204631	-0.03065596	-0.001691332	-0.01349325	-0.07058257	-0.0135981	-0.01570339	-0.02088631	-0.01761148	-0.02437695	0.00631279	-0.005374293	-0.05723606	-0.1045537	-0.02482497	0.000457143	0.007245027	-0.006006024	-0.006587894	-0.06726426	-0.01168937	0.002654121	-0.02051811	0.009022618	-0.02186423	0.01122556	-0.02531053	-0.01104984	-0.088402	0	0.01361491	-0.03691035	-0.05880041	-0.02248128	-0.01959152	-0.01468667	-0.01517309	-0.04389419	-0.005578217	-0.0453358	-0.005610718	0.02084141	0.04037407	-0.008225663	-0.0244156	-0.01742897	-0.01036995	-0.01339956	-0.01080362	0.01932977	-0.02511433
3/19/2001	0.013626477		0.02651489	0.04679799	0.008620743	0.08747842	0.05246664	0.01400405	0.02470043	-0.000665115	0.01883886	0.0188393	0.01323521	0.02220233	0.01032863	0.01505675	-0.01082618	0.04133236	0.03012862	0.001228049	0.07147847	0.01380064	-0.01003913	0.02577708	0.04112729	0.04135166	0.01728025	0.02867943	0.01224505	0.001433007	-0.008016075	-0.00816331	0.04322873	0.001403509	0.03094074	0.01010535	0.02815547	0.053216	0.01744955	0.03032682	0.04860924	0.01799092	0.01255997	0.01024482	-0.01629838	0.02484845	0.01158142	0.01051295	0.0190137	-0.007245027	0.04747794	-0.03844341	0.02123844	0.0122561	0.02780267	0.03062143	0.01612254	0.005760817	-0.01216674	0.02644592	0.007380107	0.08484074	-0.000898069	0.004721763	-0.01612938	0.02733261	-0.02961185	-0.032528	-0.000485201	0.01266018	0.02406703	-0.01212136	0.02887129	-0.01746388	-0.0053445	0.002148229	0.03307525	0.0571213	0.02075777	0.03415633	-0.02164009	0.02016197	-0.03087724	0.009113987
3/20/2001	-0.021382542		0.009725567	-0.0427288	-0.005379249	-0.07675561	-0.08570162	-0.05634072	-0.04200218	-0.002331392	0.01389984	-0.01742106	-0.001127608	-0.02925991	-0.002626972	-0.03937016	-0.004506115	-0.01833817	-0.03210392	-0.006896579	-0.05576546	-0.01166503	-0.01203022	-0.01137453	-0.03139428	0.003963541	-0.04406248	0.02852652	-0.02880858	-0.02562383	-0.0121459	-0.006029067	-0.00966191	-0.01092907	-0.03476596	0.004180608	0.03365893	-0.01767351	0.01768994	-0.003075635	-0.01744112	-0.04025311	-0.01346318	-0.006248245	0.02090668	-0.02664719	-0.02784194	-0.02721841	0.02261236	-0.01387305	-0.03380251	-0.03369259	0.007220248	-0.0258264	-0.01988231	-0.03967536	-0.01655035	-0.01307208	0.02326769	-0.02761176	-0.004421525	-0.03966319	-0.02455785	0.000672721	-0.03054303	-0.04752816	-0.09449084	0.001201562	-0.01269858	-0.05842548	0.01859942	-0.02469261	0.0257525	0.008551746	-0.02024075	0.01490975	-0.005150226	0.03776369	0.006624535	-0.01012496	-0.0347596	0.01780462	-0.01757514	-0.03018904
3/21/2001	-0.006409124		-0.04632676	0.02109571	-0.0407321	0.03149536	0.04740665	0.03762474	-0.1006416	-0.01579599	-0.04069419	-0.02962967	-0.01134657	-0.02259049	-0.007480783	-0.06315778	-0.007395954	-0.0211433	-0.006446836	0.000247127	-0.05434566	-0.04304669	0.00452831	-0.009578617	-0.03509976	0.02191011	-0.04730412	-0.01925647	-0.03938774	-0.01828566	-0.06913836	-0.0174689	-0.04061975	-0.002484473	-0.03235753	-0.01343993	-0.02855071	0.01181698	-0.01057637	-0.01552169	0.01017717	0.0172283	-0.03494073	0.003980671	0.01369884	-0.03750185	0.02429269	-0.0108046	-0.05728736	0.00541797	-0.02015074	-0.008814328	-0.08322522	-0.02651113	-0.03058491	-0.00227635	-0.05046036	-0.01094019	-0.02704127	-0.04351103	-0.01788423	-0.00297398	-0.01484257	-0.00945953	-0.07481749	0.008789699	0.03747018	-0.001802885	-0.04011568	-0.0576467	-0.02739897	-0.01438874	0.04371457	-0.04214201	-0.04697299	-0.02309769	-0.03443585	0.0340433	-0.03031689	-0.06408634	-0.01469006	-0.005242476	-0.008308653	0.007246409
3/22/2001	0.015721888		-0.03799191	0.07190447	-0.03080677	0.09195984	0.09683586	0.1272321	-0.009059674	-0.03341106	-0.05626612	-0.02572965	-0.01571817	-0.006148706	-0.0227841	-0.008313176	-0.05437325	-0.03491522	-0.02570058	-0.04834549	-0.03165388	-0.003905165	-0.01097872	-0.004823936	0.004638114	0.003476921	-0.03983852	-0.04292504	-0.01918393	0.001993025	-0.03644848	-0.06919269	-0.01836786	-0.01179638	-0.001828711	-0.03091702	-0.02994236	-0.0155386	-0.02456312	-0.04419324	0.06126769	-0.01486144	-0.01857444	-0.03405813	-0.02177736	0.01033067	-0.0699457	-0.009736026	-0.02920603	-0.03176115	-0.01571399	-0.03605541	-0.05051174	-0.03400449	-0.02319017	0.01223118	-0.01404963	-0.01780922	-0.00759017	-0.04996356	-0.05645101	0.05539878	-0.01033358	-0.0133267	-0.08185103	0.000236491	0.1157608	-0.03022669	0.006629295	-0.03254914	-0.05715841	0.003165275	-0.006659292	-0.05236064	0.0104116	-0.01438247	-0.0149569	-0.02738266	-0.01182525	-0.02601356	-0.0133124	-0.07360269	-0.01501079	-0.02559555
3/23/2001	0.007032619		0.008119124	0.0618754	0.02968254	0.01311126	0.01634691	0.1070981	0.02249712	0.03171586	0.02996479	0.03155208	0.007698267	0.0111515	0.01346519	0.05876099	0.01256298	0.0189679	0.06089483	0.03215383	0.01625073	0.00557415	0.0136108	0.01153859	0.02762275	0.0168264	0.05366917	0.009585832	0.009911975	0.01039871	0.02723991	0.01959101	0.04923144	-0.01485265	-0.01971721	0.01986248	-0.005263899	0.01259742	-0.009263224	0.001188354	0.04433581	0.0310343	0.04078386	-0.002940314	-0.000386324	0.008596041	-0.02705479	0.001481262	0.01470964	-0.01971498	0.003513398	0.00305477	0.06679748	0.05906107	-0.003284905	0.02094084	0.0270165	-0.02718922	-0.02507364	0.05482531	0.02823717	0.009116473	0.02148611	-0.003791147	0.02898754	0.04835092	0.00404041	-0.007779719	0.004563902	0.06953332	0.00666225	0.007645641	0.02998396	0.030488	-0.004944386	0.02171166	0.0143629	0.02031133	-0.01038398	0.04889621	0.0261391	-0.03015304	0.02391028	0.02919915
